	index	m/z	Intensity	resolution	Slope	Intercept	RSquare	Ratio
53	209	376.2201255809475	16826390.0	243207.61	-0.8924719312748838	2.826548984891065	-0.9737092109440989	1.5828472193026115
54	210	377.17891879464366	6832010.0	250875.39	-0.7454709912480552	1.7852091431538128	-0.840821754382906	0.9868988864348988
55	214	383.1894472749913	134063256.0	239725.78	-0.5001392270346519	4.637423104432924	-0.9974346001919121	1.479967464327894
56	219	386.17921462886204	9036817.0	259060.97	-0.7976625009490464	2.1353596173911047	-0.8746695214989811	1.5879455088036702
57	221	388.14713587870546	5723891.5	228227.16	-0.5271017554232804	1.4775563910430665	-0.5669607709915108	1.4029286623748778
58	226	393.24646792353485	16069448.0	242092.53	-0.9427499020744516	2.8209786060108257	-0.9618246289965864	1.7354627121988195
59	228	397.0957345313487	10896445.0	244600.92	-0.5888925832690375	2.1711669954129915	-0.8692855000067006	1.2098057210184734
60	229	398.16389268548465	5169085.5	224121.94	0.1316039646788912	0.937596654277716	0.15913593266157167	1.0354520196558794
61	232	399.1477440396069	5001742.0	226931.1	-0.8287829763255333	1.6368352167193068	-0.7482018711774876	2.6802918678482945
62	235	400.17939886436034	13889355.0	234214.14	-0.6268041064671339	2.4612227139667193	-0.9621212065901289	1.5667642677217473
63	237	401.199805912838	13768103.0	234023.47	-0.3937671248312936	2.2762360067026908	-0.8019766083542235	1.530437789455127
64	244	406.1575880576354	11515112.0	226725.58	-0.4000221972554434	2.1284008413837485	-0.832636539892647	1.4705298115900411
65	245	406.1870364024056	12646255.0	230381.22	-1.081053910177388	2.726675513466779	-0.9591567769086397	2.4009874867924053
66	248	408.1917812486648	93506584.0	232811.3	-0.5651414612947253	4.321714938405005	-0.9982279100764403	1.5417051659186207
67	252	412.17916662533	6272901.0	230811.44	-0.8371232646470861	1.8444954695564593	-0.9158321735316276	1.6381913647391353
68	255	414.1221548801725	18651818.0	225912.12	-0.5622441721889674	2.6897793207723524	-0.8618473429273157	1.4975420258191272
69	257	415.1061481772491	24616728.0	230369.84	-0.6738547065380933	3.070913541451334	-0.970729850214095	1.6456268231061528
70	258	415.19214543767725	13285719.0	220149.47	-1.242374095264496	2.8041163698672933	-0.9167837007647006	1.7017640050801033
71	262	416.18943037534746	6575661.0	232381.36	-0.7300317095661363	1.834401628906926	-0.6687606589888281	2.132431965929139
72	272	427.18433472040607	6396852.5	244501.94	-0.5960609138039943	1.6087002060932276	-0.551105548895266	1.0239590868815807
73	274	428.21034379696357	10419001.0	221966.47	-0.26608857319921786	1.9307491734646172	-0.7206631868116075	1.3649809571288243
74	275	429.2209264971985	7125667.0	201164.42	-0.3178828324124892	1.5856698093190225	-0.48409265604337254	1.7756340591078859
75	278	431.22521339899083	19553508.0	234059.03	-0.6904855148944741	2.8479443347858773	-0.9136586086850522	1.3766090582833779
76	280	432.13241071123673	73597080.0	227599.66	-0.5173213320448591	4.034823229512051	-0.9887699310187493	1.3900712319870756
77	288	440.1890916617483	12516598.0	229997.66	-0.8904733789081538	2.555334949449768	-0.9156211532996226	1.7300745211227648
