	index	m/z	Intensity	resolution	Slope	Intercept	RSquare	Ratio
140	565	650.3446371561224	7936623.0	179771.84	-1.7178389964180987	2.802775428469128	-0.730488517292225	3.0878550027206226
141	566	650.9456784671777	6832551.0	199367.0	-1.919170705720609	2.6894571465738526	-0.9140945180334389	2.6547859219972465
142	571	651.8683392894479	11370428.0	184829.22	-0.7343670383193222	2.341436890969275	-0.8241860855136033	1.9342361432984716
143	572	652.350236139738	15608781.0	179335.52	-1.0070572795306625	2.881658888918864	-0.989682350391022	2.5777518754014954
144	581	654.5558795362404	11971264.0	179926.06	-0.5702769093057695	2.3069100309179866	-0.967097003716305	1.8314595662811592
145	590	657.3796795356157	24384014.0	180066.28	-1.3941585740366225	3.596196226189026	-0.993826269366769	3.3964984727482874
146	611	664.3587226816837	6180846.0	180586.61	-1.9074601287259856	2.590717770641446	-0.912962531451177	2.7862307526798302
147	618	667.1048265283521	5005959.0	173974.83	-0.812488851003696	1.634166890530808	-0.8137605967121696	2.138134003558891
148	624	667.3890922146725	82304550.0	178563.88	-0.7892396393504295	4.356795570656918	-0.9919724027228612	1.9780528786051814
149	627	667.8758843329892	6999354.5	208550.17	-1.2583429751680961	2.241135094942703	-0.7896571541012014	1.7823806125328467
150	629	668.3549188951558	16681073.0	178961.36	-1.2672987297765	3.08285224833714	-0.9421982140692222	2.1168897890518723
151	638	670.7590130244557	16508734.0	170706.0	-2.3543644127871675	3.8678762473867048	-0.9789107382400314	7.213831189681158
152	640	671.3485484386042	6152187.5	93862.375	-3.007977511864665	3.1640343171529954	-0.7943315101494608	1.6556847129836574
153	643	671.8396850124402	12576003.0	180367.48	-0.9060074250960624	2.5801366234572143	-0.9575834362778372	1.603175080080075
154	650	673.3452751262223	5832067.5	174835.27	-0.7022722545749712	1.6343406293450087	-0.4821025405910762	1.874517937363386
155	651	673.4178764482048	44306260.0	184056.45	-0.8305980999762864	3.759776683894854	-0.9945473254541527	1.8050599273523718
156	654	675.5150320951682	8315304.5	167951.02	-2.2125720235075605	3.100921443479556	-0.902506761245312	5.5063852219457345
157	663	676.6864111851556	6001479.0	184496.81	-1.4280683889398706	2.1305466418953336	-0.823691069317135	1.5947106567880538
158	669	678.3699636520611	7182217.0	144425.3	-1.7754628336454783	2.6034950400332253	-0.8417509645968119	1.7011670067667812
159	671	678.566126658835	13148331.0	185814.6	-0.6242787130523948	2.374508471275302	-0.9358140686254649	1.2193027209952638
160	673	678.856614262015	6448024.5	163465.55	-1.343456087362617	2.2264912558029506	-0.905182941163276	2.506672543217796
161	680	680.6203420208129	16658747.0	179707.95	-1.1601797449372542	3.0400577793454433	-0.9699568316809061	2.246126926057959
162	690	683.3293163164382	12814356.0	183350.48	-1.3147729726984145	2.8757898070165844	-0.9821888770848004	1.9960724681528075
163	692	683.6607500268267	34300144.0	174429.23	-2.546384660338784	4.681530480063624	-0.9908460770619325	6.586402192281191
164	694	683.9473897797698	6576472.0	136909.14	-2.14366883430269	2.7377960054614032	-0.8744381709755272	3.5498048639798
165	698	684.3971850347461	8152544.0	168717.67	-0.4817195177320266	1.8681595777180369	-0.6210757200827017	2.122069980921483
166	702	684.9736999954866	6212542.5	153780.22	-1.3455571033559182	2.186175139847469	-0.8550394334313974	1.7102923414191988
167	704	685.3812114389286	6514105.0	174013.75	-0.9255321787544228	2.039037330761787	-0.6888578795773245	1.9612944029167179
168	708	686.3655092143439	17675248.0	188920.75	-0.6207076153188543	2.6778356837007573	-0.7438352591424061	1.4267989529306342
169	710	687.3757174225485	15139705.0	169694.33	-0.9484637244304149	2.8148316023962243	-0.8542552412452231	2.5871658391457912
170	713	688.3446151782342	12806480.0	176843.83	-0.738883736894046	2.483239786056724	-0.927434214614495	1.956046276077755
171	719	689.1163374132079	17483914.0	177673.19	-1.6033291193397388	3.4250257972245874	-0.9736161756169286	3.47683060956254
172	726	690.5726692944547	14891366.0	174939.23	-1.433131263127431	3.1051171652501344	-0.9593994965665803	2.3821988267405536
173	735	692.3967092688845	5113211.5	182354.75	-0.21620918681153123	1.1568724990063972	-0.07218563592205599	1.338270224937359
174	739	692.8629212819596	5945523.0	185009.11	-2.074606433664033	2.704673630068495	-0.7947991643510686	2.6119390163638765
175	745	693.7796068188277	20347652.0	177857.39	-1.5171863156793546	3.4717094777206636	-0.9769292495671287	2.898642743831092
176	760	695.633371894939	15754459.0	167923.2	-1.1735501626449771	2.9613636909520094	-0.8897073563828121	2.2522515558496417
