	m/z	Intensity	resolution	issues	cluster	number	rest	intensity	Mass	Charge	Abundance	Base Peak	Interval	Correlation	Ions	PPMError	Shift	TheorMass	Spectrum	Slope	Intercept	RSquare	Ratio	FWHM	FWHM Coeff
156	1062.5630838394673	5583923.0	128995.54	False	1443	6	-0.001999308530846733	5583923.0	4240.2051	4	232617840	1061.8105	1060.9209-1063.2118	0.9654	b40	-10.88207843335701	0	4240.251242746601	1	-2.4204689314270778	2.6791914260938707	-0.9117658169179629	1.4996898720442182	0.008237207980693361	1.2799204880787542
157	1066.5751867367344	11483002.0	135778.84	False	1453	0	3.081040358665632e-05	11483002.0	3196.7037	3	138278832	1066.9094	1066.4658-1069.0425	0.9697	b30	-10.645670918265697	0	3196.7377314179007	1	-1.211050856551529	2.7232084785807618	-0.959025061809246	2.081278571539388	0.007855238395611499	1.2353798271450018
158	1066.909432220953	37233024.0	140671.48	False	1453	1	-0.0005875369405321518	37233024.0	3196.7037	3	138278832	1066.9094	1066.4658-1069.0425	0.9697	b30	-10.645670918265697	0	3196.7377314179007	1	-0.9971041612094054	3.722863995350797	-0.9865360139390766	2.2243521646559343	0.007584404450988812	1.2064431229948034
159	1067.2436916401566	36163970.0	143063.19	False	1453	2	-0.0011640793297611474	36163970.0	3196.7037	3	138278832	1066.9094	1066.4658-1069.0425	0.9697	b30	-10.645670918265697	0	3196.7377314179007	1	-1.721560265873874	4.170575762951275	-0.9954727261349153	2.9686248289589043	0.007459946267729821	1.1928360778146685
160	1067.5782643992077	15912493.0	149657.86	False	1453	3	-0.000800602176776799	15912493.0	3196.7037	3	138278832	1066.9094	1066.4658-1069.0425	0.9697	b30	-10.645670918265697	0	3196.7377314179007	1	-2.11168297896373	3.6074216430605044	-0.9788197393345393	2.5502064474668824	0.007133459404388248	1.1574145338177597
161	1067.9124615485812	5267932.5	100262.02	False	1453	4	-0.0015639540565208776	5267932.5	3196.7037	3	138278832	1066.9094	1066.4658-1069.0425	0.9697	b30	-10.645670918265697	0	3196.7377314179007	1	-3.9922165019678024	3.7035106772916313	-0.9647964492377203	5.244359759803474	0.01065121593336167	1.5114973513948187
162	1079.0684997469189	27578798.0	127230.875	False	1474	1	-0.003061678724282535	27578798.0	4311.2446	4	158132496	1079.5703	1078.6194-1081.2365	0.9911	b41	-10.149380528074683	0	4311.2883569061005	1	-1.6045458525024396	3.8504363455169908	-0.9777090948332705	3.603000352588236	0.008481184301742158	1.2851056529056923
163	1079.3194124101155	33673004.0	136337.6	False	1474	2	-0.0027658259375367145	33673004.0	4311.2446	4	158132496	1079.5703	1078.6194-1081.2365	0.9911	b41	-10.149380528074683	0	4311.2883569061005	1	-1.8979039009631404	4.230491330600512	-0.9950720043421655	3.794242632591819	0.007916520914908076	1.2271333628797203
164	1079.5703560254449	36734510.0	135977.89	False	1474	3	-0.002346164620202096	36734510.0	4311.2446	4	158132496	1079.5703	1078.6194-1081.2365	0.9911	b41	-10.149380528074683	0	4311.2883569061005	1	-1.7761804716782823	4.24048237171948	-0.9706809089287763	3.5422254590953663	0.007939308008554753	1.2292010133963511
165	1079.8208964314217	27485424.0	146048.19	False	1474	4	-0.0035393407128614385	27485424.0	4311.2446	4	158132496	1079.5703	1078.6194-1081.2365	0.9911	b41	-10.149380528074683	0	4311.2883569061005	1	-1.4029986347865346	3.7018718505855475	-0.9835526186761536	2.3233953917613364	0.007393593271614012	1.1719420338402193
166	1080.0711122592286	16681484.0	139218.94	False	1474	5	-0.006030829485385247	16681484.0	4311.2446	4	158132496	1079.5703	1078.6194-1081.2365	0.9911	b41	-10.149380528074683	0	4311.2883569061005	1	-1.2060788049263318	3.091972301889908	-0.9805337525994183	2.13927349609961	0.007758076104116429	1.2098636672404457
167	1090.588080009265	64604504.0	141635.77	False	1494	1	-0.00064417200507072	64604504.0	3267.7397	3	241162912	1090.9222	1090.1342-1092.8187	0.9891	b31	-10.755201646861401	0	3267.774845577401	1	-1.1356278049950057	4.382167988297091	-0.9935869771382639	2.23972241411086	0.0076999483512995275	1.1922045479568424
168	1090.9222876267531	64798816.0	141938.2	False	1494	2	-0.001376119540260401	64798816.0	3267.7397	3	241162912	1090.9222	1090.1342-1092.8187	0.9891	b31	-10.755201646861401	0	3267.774845577401	1	-1.2860161632443021	4.46876014617094	-0.9974103499644633	2.223064742593232	0.007685896140773433	1.1903889647199277
169	1091.25694503062	44374484.0	148673.66	False	1494	3	-0.0007587079395205976	44374484.0	3267.7397	3	241162912	1090.9222	1090.1342-1092.8187	0.9891	b31	-10.755201646861401	0	3267.774845577401	1	-1.3682078432130342	4.164513359904246	-0.9563079118354499	2.5959214594216653	0.007339948263568853	1.154044824229227
170	1092.2598124144029	2673760.8	96599.445	False	1494	6	-0.0022209565915343177	2673760.8	3267.7397	3	241162912	1090.9222	1090.1342-1092.8187	0.9891	b31	-10.755201646861401	0	3267.774845577401	1	-1.8361754487749036	1.756037390251327	-0.8553212727081778	1.393437218120184	0.011307102322181389	1.5378599319438773
171	1115.6659203015786	19589552.0	139165.53	False	1542	0	4.383497866911057e-05	19589552.0	1114.6586	1	37253412	1115.6659	1115.5455-1119.7832	0.9654	y11	-11.136802559281282	0	1114.671013871	1	-0.6361395604457543	2.837683054508918	-0.9529905065126548	1.7602318202040625	0.008016826510706678	1.1971612054057934
172	1127.9478119448029	6157854.0	149503.77	False	1565	0	-9.356539112559403e-05	6157854.0	3380.8217	3	99990248	1128.2821	1127.8356-1130.4352	0.9747	b32	-11.006057718523047	0	3380.858909928301	1	-1.8588725110399424	2.5144201619043747	-0.8786741181169301	2.0875044516155836	0.007544611383060625	1.1371623693988122
173	1128.2821594691789	25651434.0	136510.4	False	1565	1	-0.00040579226321191264	25651434.0	3380.8217	3	99990248	1128.2821	1127.8356-1130.4352	0.9747	b32	-11.006057718523047	0	3380.858909928301	1	-0.7934028148391148	3.1952969564939973	-0.9706348419038159	1.8837495562821431	0.008265173260146084	1.2080952647050103
174	1128.6170922389429	17735082.0	148856.97	False	1565	2	0.0010377170290429838	17735082.0	3380.8217	3	99990248	1128.2821	1127.8356-1130.4352	0.9747	b32	-11.006057718523047	0	3380.858909928301	1	-1.625214132544693	3.412937349728863	-0.959587921901506	2.2818144326052274	0.007581889526008119	1.1402281843214406
175	1128.9511241302862	13804302.0	140898.39	False	1565	3	-0.0002214089409688924	13804302.0	3380.8217	3	99990248	1128.2821	1127.8356-1130.4352	0.9747	b32	-11.006057718523047	0	3380.858909928301	1	-1.941933541927694	3.377193345477931	-0.9749074978114656	2.9252217809907815	0.0080125196542165	1.1826496080934006
176	1262.7321647395545	9393464.0	129465.65	False	1807	0	8.827295459923334e-05	9393464.0	1261.7248	1	19296136	1262.7322	1262.6042-1266.9203	0.9944	y12	-11.593644276813329	0	1261.7394281581	1	-1.0666687930117176	2.3835525503922117	-0.9751998312023733	1.729335428077713	0.009753414747303745	1.2054226654938682
177	1272.0156696030317	4268347.5	120798.63	False	1824	2	-0.004330190704628034	4268347.5	3811.0228	3	24511528	1271.6825	1271.1879-1274.1350	0.9586	b36	-11.14567246014687	0	3811.0652768853006	1	-2.3209189386479774	2.4828292788795556	-0.9953675640035244	2.910185720460696	0.010530050216523692	1.259326716029261
178	1356.7034219405905	6048872.5	122409.11	False	1973	0	0.00014547399064213096	6048872.5	1355.696	1	13104812	1356.7034	1356.4814-1360.8236	0.9812	b12	-11.723694371223841	0	1355.7118939519	1	-0.5871521724963523	1.592276055751207	-0.8787337456000116	1.385004291081634	0.011083353427434333	1.2217198635782613
179	1430.8190958477294	60651950.0	120436.02	False	2090	0	0.0003193811294295301	60651950.0	1429.8115	1	141891664	1430.8191	1430.6953-1435.9491	0.9903	y14	-12.453613042147726	0	1429.8293065409	1	-0.7126867980277184	4.008038356496219	-0.9963347314039257	1.7152482870813281	0.011880324964318087	1.2133178191596534
180	1431.8226658560402	55951064.0	123527.54	False	2090	1	0.0005345894402462026	55951064.0	1429.8115	1	141891664	1430.8191	1430.6953-1435.9491	0.9903	y14	-12.453613042147726	0	1429.8293065409	1	-0.6627522971603932	3.8972149134669447	-0.9652119179781525	1.5016943155448252	0.011591121111314256	1.1927118467559037
181	1432.8264578662402	18027348.0	123372.375	False	2090	2	0.0009717996402049955	18027348.0	1429.8115	1	141891664	1430.8191	1430.6953-1435.9491	0.9903	y14	-12.453613042147726	0	1429.8293065409	1	-0.7927564202615759	2.864786478916467	-0.878821638501132	1.7345263479860482	0.011613835413853711	1.1934326980066643
182	1433.8309511440375	2543362.2	101370.64	False	2090	3	0.0021102774375423294	2543362.2	1429.8115	1	141891664	1430.8191	1430.6953-1435.9491	0.9903	y14	-12.453613042147726	0	1429.8293065409	1	-2.7283590093936017	2.217904714576759	-0.9420040993736981	4.007845957754814	0.014144440069666744	1.3600700020720895
183	1530.8898952263507	1469171.4	102290.51	False	2259	1	0.002163959750884681	1469171.4	1528.8771	1	7194849	1529.8848	1529.7439-1535.0006	0.9196	y15	-13.487382261876657	0	1528.897720828	1	-0.8438443986618251	0.5232155966265813	-0.8513260372962588	0.9794649962517805	0.014966099279050352	1.3227025662017096
184	374.18289241629464	16007322.0	234868.72	False	224	0	1.5949694670780445e-05	16007322.0	373.1756	1	18491260	374.1829	374.0579-376.3214	0.9996	b3	-7.440386352028704	0	373.17837659130004	2	-0.948588237163801	2.8561230997907963	-0.9491501715997473	2.2286374194544454	0.0015931576346468856	1.2156834369164347
185	461.2138885157033	10701887.0	213508.19	False	382	0	1.2049103304434539e-05	10701887.0	460.2066	1	13818789	461.2139	461.1064-463.3318	0.9967	b4	-8.26958876306118	0	460.2104057508	2	-1.5779496428215387	2.8753517152547294	-0.9918003474683416	2.1350161987676746	0.0021601695649994842	1.2082198448150065
186	491.9395398936839	12241979.0	212909.27	False	435	0	0.000290281251864144	12241979.0	1472.7965	3	27046220	491.9395	491.8339-493.7245	0.9944	y14	-9.14472707888163	0	1472.8099684452004	2	-1.2997260461727072	2.8203684079465257	-0.9718206398391676	1.9958422515341756	0.0023105595637164223	1.184734073894094
187	546.283423593203	7828014.5	189174.25	False	535	0	4.712660290806525e-05	7828014.5	545.2761	1	10609580	546.2834	546.1782-548.4057	0.9932	y5	-8.856433153882984	0	545.2809292441	2	-1.1009207471705484	2.251738289613543	-0.9326707087627482	1.5102946184970407	0.0028877261233661716	1.237848097418742
188	567.6600209861072	10473585.0	181856.08	False	569	0	0.00033355852133354347	10473585.0	1699.9579	3	25014958	567.66	567.5579-569.4368	0.988	y16	-9.086092517627948	0	1699.9733461151004	2	-1.573212925207707	2.774590718869397	-0.8767180088493389	1.878422731218718	0.0031214795064255273	1.2546746911536122
189	586.3235045025629	46815370.0	194750.69	False	600	0	5.6071925655487576e-05	46815370.0	1170.6324	2	91372360	586.3235	586.2137-588.4321	0.9763	b10	-9.127120930915787	0	1170.643084601	2	-0.7571971708788746	3.767044891156828	-0.8657190640706862	1.832948986439545	0.0030106363783828126	1.1858098865658406
190	589.2710159187279	18142150.0	180641.81	False	606	0	3.9452127907679824e-05	18142150.0	588.2637	1	25338768	589.271	589.1605-592.3958	0.9994	b5	-8.982295758698173	0	588.268984006	2	-0.7891923413731212	2.8725216915646126	-0.8899220069598337	2.111567946547737	0.003262096453547973	1.2446883670675317
191	615.3519903030574	5547261.5	183398.23	False	648	1	0.0007867093721751761	5547261.5	1842.03	3	22524242	615.0174	614.9133-616.8019	0.9857	y18	-9.540705866728988	0	1842.0475744341002	2	-1.6615869712709104	2.324171003706309	-0.8693246795065774	2.7690411195675115	0.003355277614313496	1.2145229524400338
192	638.6962262945053	15425654.0	184960.72	False	690	0	-0.0005505162839654076	15425654.0	1913.0674	3	44536692	639.0306	638.5940-640.4711	0.9908	y19	-9.037024708550234	0	1913.0846885936003	2	-1.3616589913109258	3.0940177698186218	-0.9308889202048525	1.8946182482903418	0.00345314524408716	1.1927746796929142
193	639.3650747319243	7965210.5	207637.36	False	690	2	-0.0007148040269622236	7965210.5	1913.0674	3	44536692	639.0306	638.5940-640.4711	0.9908	y19	-9.037024708550234	0	1913.0846885936003	2	-1.7704459485776975	2.729039397411121	-0.8830205130872582	1.8193060285562126	0.0030792390957795302	1.1038910558937047
194	653.6009885108049	26859138.0	176454.97	False	716	1	-0.000706623180452004	26859138.0	2609.3722	4	87125304	653.601	653.2275-654.9609	0.9657	b26	-9.09515282893967	0	2609.3959328548003	2	-1.4268897502120943	3.6898670866154006	-0.9664597581369372	2.6332406042681766	0.00370406678338892	1.2213702535046194
195	653.8517671212962	13481689.0	166864.78	False	716	2	-0.000946981215043774	13481689.0	2609.3722	4	87125304	653.601	653.2275-654.9609	0.9657	b26	-9.09515282893967	0	2609.3959328548003	2	-1.7014529986770182	3.208225603385859	-0.975665947730153	2.577442350891665	0.003918452786880672	1.2675632754051986
196	654.1029554426545	7862510.5	194332.88	False	716	3	0.00045150421820938647	7862510.5	2609.3722	4	87125304	653.601	653.2275-654.9609	0.9657	b26	-9.09515282893967	0	2609.3959328548003	2	-1.6911482900282928	2.6500738652458624	-0.8970135147231315	1.5733723205658243	0.003365889355790442	1.144978638646007
197	657.3598085953265	15899499.0	183121.77	False	723	0	-3.574254697014112e-05	15899499.0	1312.7051	2	34797116	657.8613	657.2547-659.5248	0.967	b12	-9.303541501232921	0	1312.71731292	2	-1.4069394883156552	3.1143724510044968	-0.9484899448162957	1.9535085629064652	0.003589741538105741	1.1892706850098391
198	657.8612929556889	16491067.0	171658.73	False	723	1	-0.0004218218222040715	16491067.0	1312.7051	2	34797116	657.8613	657.2547-659.5248	0.967	b12	-9.303541501232921	0	1312.71731292	2	-1.133490157646432	2.9524133281841713	-0.9003334607940885	1.6268664606963206	0.0038323787912740103	1.2413220362934367
199	676.3905561372123	5326179.5	190581.44	False	749	0	0.00033901183678608504	5326179.5	2026.1495	3	15918036	676.3906	676.2743-678.1653	0.9729	y20	-9.502142638346823	0	2026.1687529444998	2	-2.132099802637687	2.4334888214299357	-0.8502184098528367	1.2150891335717393	0.003549089381473536	1.147067988931918
200	677.7298574555762	1342264.0	89120.45	False	749	4	0.00482376692848252	1342264.0	2026.1495	3	15918036	676.3906	676.2743-678.1653	0.9729	y20	-9.502142638346823	0	2026.1687529444998	2	-2.1018633520279066	1.3975613055050973	-0.8726048263901625	1.417596002854756	0.00760465004037844	1.9026089836095843
201	686.8082671157306	2686207.5	87798.51	False	767	2	-0.0018750560863973753	2686207.5	4798.6021	7	25083368	686.9515	686.3849-687.9205	0.9399	c48	10.042825841949691	0	4798.553908958799	2	-3.0793106798834033	2.8277380999682267	-0.9122493404645446	2.4595655806539205	0.00782255056751601	1.9131510513413865
202	702.3536777627567	50520800.0	173096.42	False	794	0	1.2961565971636446e-06	50520800.0	701.3464	1	75313184	702.3537	702.1775-705.4730	0.9951	b6	-9.479329868955988	0	701.3530483569	2	-0.8002989873148794	3.876981426336724	-0.9902001043282935	1.709393920423426	0.004057586344967633	1.2077976495449685
203	727.6506713269823	9700455.0	182936.6	False	842	0	-0.0012205584707771777	9700455.0	2906.5748	4	48992696	727.9017	727.5464-729.5123	0.9775	b29	-9.07441871314733	0	2906.6011757161004	2	-1.386021500680175	2.666464705685696	-0.8730249527784583	2.068858719527962	0.003977611348341738	1.1504402473213469
204	727.9016539324339	14172721.0	173243.31	False	842	1	-0.000644936664560225	14172721.0	2906.5748	4	48992696	727.9017	727.5464-729.5123	0.9775	b29	-9.07441871314733	0	2906.6011757161004	2	-1.9225746945882056	3.379581007488702	-0.9912676729741199	2.245104926748437	0.004201614731491779	1.1928210540674797
205	728.152345710339	10701857.0	164525.12	False	842	2	-0.0012326250441456743	10701857.0	2906.5748	4	48992696	727.9017	727.5464-729.5123	0.9775	b29	-9.07441871314733	0	2906.6011757161004	2	-1.9032962731102614	3.081572758488197	-0.9777605853381826	3.0358700936536693	0.0044257820543235505	1.2344498237755228
206	737.4050831906275	339653700.0	170191.14	False	858	0	0.0003134480548396823	339653700.0	1472.7953	2	818255744	737.4051	737.3038-740.0335	0.9898	y14	-9.959496143211735	0	1472.8099684452004	2	-0.8522468281197173	5.831461990059576	-0.9994918859239087	1.8925002784660336	0.004332805341586078	1.2018297557040034
207	737.9067150839812	237649710.0	167342.34	False	858	1	0.00022243476236050164	237649710.0	1472.7953	2	818255744	737.4051	737.3038-740.0335	0.9898	y14	-9.959496143211735	0	1472.8099684452004	2	-0.7083533705972588	5.372700641963314	-0.9522766548817285	1.7654072164379164	0.004409563643893814	1.2151542211574098
208	738.4084802457614	88806344.0	165435.36	False	858	2	0.0003979583227864403	88806344.0	1472.7953	2	818255744	737.4051	737.3038-740.0335	0.9898	y14	-9.959496143211735	0	1472.8099684452004	2	-0.776880118648148	4.466197249576129	-0.8876738099505285	1.8645930742072598	0.004463425975168807	1.2241960748814718
209	738.9100315325298	12913941.0	180216.9	False	858	3	0.0001457318595941004	12913941.0	1472.7953	2	818255744	737.4051	737.3038-740.0335	0.9898	y14	-9.959496143211735	0	1472.8099684452004	2	-1.8567872022604268	3.3090003281982208	-0.8969518327263484	2.4812066624812794	0.004100114949856597	1.1560510647132183
210	750.4150319060886	25335580.0	178295.52	False	881	0	0.00031087897718862223	25335580.0	1498.8152	2	45096732	750.415	750.3073-753.5245	0.9968	x14	17.325063472056986	0	1498.7892333814004	2	-1.1029880946684458	3.433760616490442	-0.8922957477281092	2.3131346536517863	0.004208827290330727	1.1583585610054166
211	750.9162057266706	12775974.0	166778.9	False	881	1	-0.0006962798589602581	12775974.0	1498.8152	2	45096732	750.415	750.3073-753.5245	0.9968	x14	17.325063472056986	0	1498.7892333814004	2	-2.250555688219121	3.4910758232401236	-0.9743037782694822	2.8610756536950337	0.0045024651055155275	1.210813558084769
212	778.4257658102106	12913370.0	171763.02	False	931	0	0.00037868722097300633	12913370.0	1554.8366	2	32877742	778.4258	778.3024-781.0449	0.9559	z15	-9.797484410046769	0	1554.8518336366	2	-0.8427049795389054	2.5709761509056897	-0.8963641345811544	1.782919434247741	0.004531975425429775	1.1731210320239258
213	778.9010530847779	104324240.0	164033.72	False	932	0	0.0003532363557496865	104324240.0	1555.7872	2	261247456	778.9011	778.7653-781.5070	0.9836	b15	-10.04968903824699	0	1555.8028353347	2	-0.7391804450937787	4.565997784869096	-0.9983455226860238	1.793795349424303	0.004748420379787176	1.209439433304868
214	779.4028289927608	73986630.0	164576.38	False	932	1	0.0005502523214426791	73986630.0	1555.7872	2	261247456	778.9011	778.7653-781.5070	0.9836	b15	-10.04968903824699	0	1555.8028353347	2	-0.7230648193167071	4.214137827539979	-0.9656434395762507	1.6792179709958495	0.00473581234847809	1.2065205726675163
215	779.9043342649645	24583934.0	165918.61	False	932	2	0.0002059967289587128	24583934.0	1555.7872	2	261247456	778.9011	778.7653-781.5070	0.9836	b15	-10.04968903824699	0	1555.8028353347	2	-0.9946960991064405	3.32657379801464	-0.9228978149990018	2.2225812596893304	0.004700523571182231	1.1997481571333795
216	781.7589756903113	15839918.0	134427.1	False	938	2	-0.0014142577326548	15839918.0	4682.5049	6	72101400	781.759	781.2869-783.0341	0.9905	z45	-10.089977541853633	0	4682.552146846	2	-3.0566911120263613	4.1136229554797366	-0.9048792897725562	3.8669516287427292	0.005815486699014582	1.379364171424346
217	782.0938055071636	13178371.0	155951.89	False	938	4	0.0008550433808958147	13178371.0	4682.5049	6	72101400	781.759	781.2869-783.0341	0.9905	z45	-10.089977541853633	0	4682.552146846	2	-3.15328740580086	4.067759290461804	-0.9787147320232786	3.570213552394069	0.005014968413481929	1.2491617648784283
218	784.2626580464639	27321010.0	148076.66	False	945	0	-0.0007105208169377875	27321010.0	4699.533	6	528569952	784.764	784.1203-785.8976	0.9865	y45	-9.723412385702929	0	4699.5786959417	2	-2.638132538839401	4.491831869997216	-0.9898662221083457	5.569523990259516	0.005296328792854302	1.2918702644142208
219	784.4296739012383	90216450.0	162900.9	False	945	1	-0.001970192170904772	90216450.0	4699.533	6	528569952	784.764	784.1203-785.8976	0.9865	y45	-9.723412385702929	0	4699.5786959417	2	-1.968911818812977	5.282785290062609	-0.9958423951269528	4.584239311631734	0.004815379435013047	1.2121775365708622
220	784.5968967644462	103489180.0	155311.02	False	945	2	-0.0019878129230401775	103489180.0	4699.533	6	528569952	784.764	784.1203-785.8976	0.9865	y45	-9.723412385702929	0	4699.5786959417	2	-2.6788796937087933	5.84051805233065	-0.9951008004151127	6.75532683571872	0.005051778804015185	1.2512616878072043
221	784.7640635939509	117241630.0	156246.95	False	945	3	-0.0023416358950170135	117241630.0	4699.533	6	528569952	784.764	784.1203-785.8976	0.9865	y45	-9.723412385702929	0	4699.5786959417	2	-2.347060776954503	5.765616303125666	-0.9972501792163686	5.705134920384873	0.005022587947466262	1.246171867776396
222	784.9311752684594	64466616.0	151452.64	False	945	4	-0.0030263888442751963	64466616.0	4699.533	6	528569952	784.764	784.1203-785.8976	0.9865	y45	-9.723412385702929	0	4699.5786959417	2	-2.7251992874428996	5.401307174852213	-0.9950688841094246	6.823667458591181	0.005182683986421642	1.2722408877182567
223	785.0981586521262	24557840.0	162077.22	False	945	5	-0.004480886843626131	24557840.0	4699.533	6	528569952	784.764	784.1203-785.8976	0.9865	y45	-9.723412385702929	0	4699.5786959417	2	-2.928736352954726	4.569613981373665	-0.9905489749443729	4.833832554286245	0.004843976005431832	1.2159351930301756
224	786.9387102816564	97484310.0	165078.55	False	950	0	0.00026763011283037486	97484310.0	1571.8626	2	251207120	786.9387	786.8345-789.6023	0.9817	y15	-10.040682837455453	0	1571.8783827323	2	-0.828103050283764	4.555540994515728	-0.9984566311129749	1.850273050814662	0.00476705619948023	1.2002161528681214
225	787.4405605566665	71482600.0	172753.02	False	950	1	0.0006133801329151201	71482600.0	1571.8626	2	251207120	786.9387	786.8345-789.6023	0.9817	y15	-10.040682837455453	0	1571.8783827323	2	-0.9642994923343983	4.350696360994771	-0.9124170259496802	1.7626636518596952	0.00455818706091931	1.1641576790274182
226	800.7733647280479	19121138.0	151499.66	False	977	0	-0.0029704313128604554	19121138.0	4798.5995	6	358148256	801.2751	800.6297-802.4235	0.966	c48	9.500995938789085	0	4798.553908958799	2	-2.6149692595689267	4.094466449021613	-0.9674020737228326	3.4429097348329725	0.005285644763488022	1.2635319673666132
227	800.9406975617383	34463550.0	180887.17	False	977	1	-0.002328229171201235	34463550.0	4798.5995	6	358148256	801.2751	800.6297-802.4235	0.966	c48	9.500995938789085	0	4798.553908958799	2	-2.3962624515067916	4.606764269200411	-0.9643589862044866	4.3909127240088734	0.004427846868628247	1.1226137727886942
228	801.1079916994355	59582830.0	160798.98	False	977	2	-0.001918202987986728	59582830.0	4798.5995	6	358148256	801.2751	800.6297-802.4235	0.966	c48	9.500995938789085	0	4798.553908958799	2	-2.536643479201348	5.213673162314953	-0.9929932064660804	5.203546530286799	0.004982046340735387	1.2141705529047115
229	801.2751578749907	77049450.0	163143.14	False	977	3	-0.0022759496565312176	77049450.0	4798.5995	6	358148256	801.2751	800.6297-802.4235	0.966	c48	9.500995938789085	0	4798.553908958799	2	-2.049985166841652	5.175792106826595	-0.9964896501486803	4.255584342496263	0.004911485428105112	1.2024293247836584
230	801.4427313066626	27773154.0	175966.31	False	977	4	-0.00019015962466450986	27773154.0	4798.5995	6	358148256	801.2751	800.6297-802.4235	0.966	c48	9.500995938789085	0	4798.553908958799	2	-2.674200010390928	4.529062427857816	-0.9731108386424924	3.659123747800598	0.004554523646715974	1.1432055622036632
231	801.6095788069732	21576222.0	142599.73	False	977	5	-0.0024599577612347545	21576222.0	4798.5995	6	358148256	801.2751	800.6297-802.4235	0.966	c48	9.500995938789085	0	4798.553908958799	2	-2.6751494202785344	4.240248067344566	-0.9707325906228176	3.8558041444990105	0.0056213960167622035	1.3151096925523373
232	817.6978141435823	15051363.0	161514.27	False	1006	2	-0.00045889207124316655	15051363.0	3264.7559	4	53669272	817.447	817.0778-819.0707	0.9864	b33	-9.345954572384105	0	3264.7864125455003	2	-2.3808362744067586	3.7650399862463373	-0.9949290583010676	3.5270678912452484	0.005062697161637064	1.2023389493511383
233	817.948432570585	9678917.0	146755.94	False	1006	3	-0.0013399840600767376	9678917.0	3264.7559	4	53669272	817.447	817.0778-819.0707	0.9864	b33	-9.345954572384105	0	3264.7864125455003	2	-1.6307870171377612	2.7901175318245333	-0.8827849291292544	2.2600563760791905	0.005573528720571085	1.2815136635954685
234	819.7880656812398	23853300.0	149541.92	False	1011	1	-1.951216187356941e-05	23853300.0	4911.6814	6	234656992	819.9551	819.5110-821.2317	0.9619	y47	-10.13381594596728	0	4911.7311745797	2	-1.8372935099116117	3.8299205014258355	-0.9059495298052079	4.230661011716943	0.005481994984433122	1.264601367068897
235	819.955102917015	54465410.0	152746.62	False	1011	2	-0.0011508975110028352	54465410.0	4911.6814	6	234656992	819.9551	819.5110-821.2317	0.9619	y47	-10.13381594596728	0	4911.7311745797	2	-1.320531574464039	4.328429223856464	-0.9787581941444772	2.7165382671459692	0.005368073454434853	1.246768011456626
236	820.1226181430193	37920836.0	161924.45	False	1011	3	0.0005856585152388405	37920836.0	4911.6814	6	234656992	819.9551	819.5110-821.2317	0.9619	y47	-10.13381594596728	0	4911.7311745797	2	-2.365358302417397	4.62801410869247	-0.9907423983899724	3.675832034226018	0.005064847231627909	1.1991234195058174
237	820.2893757532579	21721998.0	169436.45	False	1011	4	-0.0022234800530460674	21721998.0	4911.6814	6	234656992	819.9551	819.5110-821.2317	0.9619	y47	-10.13381594596728	0	4911.7311745797	2	-2.57647120624351	4.269667552531888	-0.9752340058445117	5.139077160785941	0.004841280377535393	1.163338634590782
238	831.7940872264705	27587918.0	148168.31	False	1033	2	-0.001245040777326789	27587918.0	4982.7154	6	116625520	831.7941	831.3564-833.0681	0.9388	y48	-10.614328448462478	0	4982.768288739199	2	-2.543188322806436	4.466128458339792	-0.9741183052204847	5.489309058765113	0.005613845991709398	1.2662514679009609
239	831.9622678452424	27541594.0	166765.47	False	1033	3	0.004483871854437105	27541594.0	4982.7154	6	116625520	831.7941	831.3564-833.0681	0.9388	y48	-10.614328448462478	0	4982.768288739199	2	-1.9976733628851984	4.123511898656872	-0.9437265998960462	4.4617981365031065	0.004988816174483018	1.170200420214167
240	832.1286822589063	13641639.0	139407.55	False	1033	4	-0.00038444616207211624	13641639.0	4982.7154	6	116625520	831.7941	831.3564-833.0681	0.9388	y48	-10.614328448462478	0	4982.768288739199	2	-4.051927785821878	4.644526715098721	-0.9264025286676969	4.081923626403101	0.005969036116854103	1.3185785230432305
241	832.2969633210744	7837666.5	152435.94	False	1033	5	0.00594712684568055	7837666.5	4982.7154	6	116625520	831.7941	831.3564-833.0681	0.9388	y48	-10.614328448462478	0	4982.768288739199	2	-2.466951555126439	3.2241183289497384	-0.9264336861688826	5.182006045109415	0.005459978643953788	1.2422583324912986
242	850.985226869422	62447476.0	157071.84	False	1067	0	0.0003008056439739448	62447476.0	1699.9556	2	173738224	850.9852	850.8617-853.6011	0.973	y16	-10.439054906927108	0	1699.9733461151004	2	-0.6173133284469294	3.9670908296169105	-0.9663561162310922	1.607544593918662	0.005417808860917647	1.2087141019839518
243	851.4870378201506	44342780.0	163016.3	False	1067	1	0.0005679071010826764	44342780.0	1699.9556	2	173738224	850.9852	850.8617-853.6011	0.973	y16	-10.439054906927108	0	1699.9733461151004	2	-0.701114493775711	3.6887220624388255	-0.9361572282791397	1.5089850008750938	0.005223324625470214	1.1789195949459212
244	851.9886282664503	15356771.0	158148.39	False	1067	2	0.00039399970048537014	15356771.0	1699.9556	2	173738224	850.9852	850.8617-853.6011	0.973	y16	-10.439054906927108	0	1699.9733461151004	2	-1.400046218163098	3.1091360526065825	-0.9395421067757147	1.7444219751332126	0.005387273464493723	1.2027504742054909
